,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR
198508,1.4331,3.3696,5.6186,9.6547,29.4291,1.1707,2.1656,3.2147,4.6087,9.8388,1.1743,1.9276,2.7771,4.0415,8.6433,1.1167,1.7614,2.4172,3.2375,6.184,0.9923,1.4409,1.8826,2.5046,4.3476
198509,1.43,3.4333,5.5175,9.3991,28.8431,1.0748,2.0949,3.1134,4.6162,10.2755,1.0845,1.8626,2.6274,3.6546,7.9699,1.0482,1.6143,2.1448,2.8885,5.6845,0.8227,1.2551,1.6465,2.2358,3.7525
198510,1.5797,3.5849,5.8936,9.8672,29.5773,1.1297,2.0559,3.0213,4.6217,10.3846,1.0601,1.8539,2.6723,3.8357,8.2336,1.074,1.6422,2.1588,2.9183,5.5661,0.8533,1.287,1.7313,2.2454,4.0692
198511,1.5639,3.5251,5.887,10.0143,29.7928,0.9845,1.9349,2.7903,4.4563,11.0904,0.8182,1.5721,2.409,3.7958,9.6929,0.8724,1.4556,2.0676,3.0879,5.9653,0.7555,1.2209,1.6129,2.2768,5.0905
198512,1.7068,3.7926,6.2736,11.2761,34.5485,1.1495,2.1327,3.2332,4.9737,12.3985,0.9105,1.6886,2.7074,4.3615,10.38,0.9575,1.6132,2.3221,3.202,5.8147,0.8612,1.4477,1.9656,2.5779,5.2729
198601,1.8346,4.039,6.4525,11.1814,39.5002,1.2251,2.3279,3.3691,5.2782,17.5266,0.9142,1.9568,3.0309,4.2753,9.2396,0.963,1.7051,2.5025,3.2425,6.397,0.9256,1.5534,2.0213,2.6274,5.0538
198602,2.1284,4.3831,6.7717,11.9933,40.8016,1.4125,2.7182,4.0484,5.9924,19.0444,1.0916,2.1702,3.1507,4.4117,9.6152,1.143,1.97,2.8091,3.793,6.5156,1.1862,1.7706,2.2839,3.0006,5.054
198603,2.2562,4.7538,7.5053,12.8878,44.6471,1.6101,2.9684,4.2651,6.3243,18.0755,1.226,2.3867,3.3658,4.6011,11.9872,1.2515,2.2173,3.0415,4.2175,7.3589,1.263,1.9931,2.4715,3.3015,5.4688
198604,2.3238,4.9257,7.8916,14.0753,47.0334,1.9099,3.282,4.6512,6.4502,14.6556,1.3656,2.5769,3.4934,5.0227,11.2227,1.2893,2.3721,3.1569,4.2473,7.3458,1.3448,2.1434,2.772,3.4734,5.5684
198605,2.1717,4.9403,7.6323,13.2196,47.8264,1.9321,3.4322,4.9766,7.0534,13.6858,1.4436,2.6624,3.7415,5.1965,12.0655,1.4243,2.4364,3.3398,4.4963,7.6384,1.4336,2.3719,2.9311,3.8221,5.5671
198606,1.7894,4.3712,7.021,11.9287,38.5774,1.6472,3.1566,4.6692,6.7364,13.6182,1.2765,2.4528,3.6617,5.228,10.9892,1.3373,2.3195,3.219,4.2381,7.4293,1.5039,2.2937,2.8453,3.5338,5.392
198607,1.8574,3.9243,6.3419,11.1344,34.8506,1.3612,2.8189,4.1457,6.1282,13.1272,1.1833,2.1803,3.4571,4.9346,10.8263,1.1298,1.9447,2.7639,3.7963,7.4599,1.3992,2.0765,2.6002,3.2215,4.9915
198608,2.1817,4.8381,7.2888,12.1628,35.3095,1.4342,2.8985,4.2936,6.2089,13.9574,1.2435,2.3755,3.7454,5.5044,11.8646,1.3136,2.2399,3.1193,4.2719,7.816,1.3385,2.0555,2.7934,3.5863,5.654
198609,2.3019,4.9355,7.4091,12.5577,34.3432,1.5188,3.1384,4.8108,7.0647,15.6299,1.298,2.6242,4.1793,6.2314,13.4878,1.4583,2.4522,3.5908,4.7394,10.4633,1.376,2.0448,2.8063,3.7509,5.7918
198610,2.4267,5.152,7.9151,13.7711,36.4636,1.7099,3.6586,5.5918,8.2084,16.9723,1.7359,3.1805,4.7805,6.7396,14.9401,1.9426,2.9503,3.9472,5.4087,11.4368,1.7795,2.4354,3.0768,4.1181,7.5747
198611,2.1702,4.6766,7.2962,13.8221,44.6269,1.4233,3.1845,4.9232,7.3022,15.9674,1.6101,2.8015,4.2666,5.9643,12.3954,1.7272,2.6285,3.5603,5.0334,10.5239,1.6034,2.1648,2.8221,3.6486,6.4406
198612,2.2196,4.8142,7.6071,13.7048,43.6851,1.5227,3.1901,4.8719,6.7845,15.1556,1.4716,2.6338,3.8923,5.4897,11.1238,1.5742,2.4899,3.5237,5.0268,9.5493,1.5398,2.1211,2.8654,3.6937,6.6708
198701,1.9917,4.3598,6.943,13.2616,43.0105,1.4842,2.6663,3.9779,5.7718,12.8194,1.0792,2.1318,3.2968,4.7885,11.474,1.0593,1.9241,2.7623,3.6976,7.0244,1.0036,1.6024,2.1174,2.8936,5.561
198702,2.3309,4.9559,7.7373,13.6181,42.215,1.7216,3.0818,4.4556,6.5411,13.7889,1.3767,2.5313,3.7695,5.6305,12.7201,1.3321,2.4277,3.3524,4.411,7.765,1.2526,1.9624,2.5438,3.2479,5.587
198703,2.2605,4.915,7.8638,13.7131,42.8772,1.8666,3.3765,4.7564,6.9498,15.3052,1.4122,2.6956,3.8642,5.5288,12.8744,1.3782,2.4382,3.3627,4.446,7.9322,1.2575,2.0262,2.5513,3.2128,5.3304
198704,2.3384,4.8565,7.2829,11.7643,33.3331,1.5922,3.0786,4.4082,6.6107,16.583,1.2297,2.5275,3.8435,5.7113,13.2407,1.2558,2.3977,3.3474,4.5231,9.3373,1.2089,2.1268,2.6243,3.3881,5.5481
198705,2.0338,4.6628,6.9251,11.436,34.9204,1.6699,3.2294,4.7547,6.6779,15.8324,1.5217,2.8768,4.2506,6.0032,14.2937,1.6365,2.6878,3.7169,5.0161,9.0145,1.8549,2.6304,3.2653,4.0317,6.3385
198706,1.9329,4.4432,6.6131,11.5196,34.9101,1.5881,3.071,4.6619,6.8444,16.0184,1.5691,2.9671,4.2535,6.1414,13.6275,1.6693,2.8637,3.8543,5.1761,9.0559,2.0281,2.8231,3.51,4.4914,7.4195
198707,1.7289,4.0709,6.243,10.0417,29.1958,1.5492,3.0567,4.3155,6.2371,13.9908,1.6175,2.9575,3.9642,5.6627,12.276,1.6178,2.7238,3.5247,4.7032,8.2229,1.8097,2.5997,3.3081,4.135,7.0602
198708,1.5237,3.4455,5.4723,9.2478,26.9351,1.2612,2.5895,3.9575,6.0046,14.4791,1.2236,2.2501,3.2919,4.7992,11.0327,1.1172,2.066,2.899,3.8681,7.1029,1.2027,1.8743,2.5141,3.2374,5.5918
198709,1.4488,3.2257,5.2705,9.8247,30.0236,1.364,2.7072,3.9807,5.8359,13.155,1.1281,2.1264,2.9983,4.3221,9.9474,1.1453,1.9807,2.6437,3.6379,6.7184,1.1456,1.7179,2.3402,2.8983,5.0004
198710,1.7034,3.9074,6.0378,10.0143,30.0594,1.5519,2.9731,4.3915,6.5147,14.173,1.169,2.1783,3.1941,4.7428,10.731,1.2721,2.1625,2.896,3.9548,7.8906,1.3461,1.9892,2.6705,3.5174,5.6886
198711,6.929,15.5912,23.5882,35.5012,73.5425,5.5034,11.8546,18.8697,27.887,53.0273,5.1323,10.5228,15.1929,23.9229,42.5018,5.9578,10.3238,14.5493,20.1058,36.3953,7.0867,11.3696,15.7148,21.061,32.1119
198712,8.3291,18.694,27.674,40.282,80.5483,6.0202,12.8198,20.9881,30.6846,54.8034,5.7416,11.7704,17.3064,26.7391,45.6274,6.3539,11.5904,16.6604,23.046,42.1625,7.0332,11.7263,17.0557,22.8513,33.7128
198801,9.6745,22.2076,33.1293,49.1337,100.6742,6.8679,14.4573,23.0154,33.851,60.8721,6.4952,13.2309,20.2115,30.436,51.7337,7.1189,12.7563,18.3975,25.5459,43.9397,7.9426,12.776,18.3192,24.3971,35.2639
198802,4.3535,10.2839,16.5642,27.1172,73.3623,3.2499,6.6633,9.8236,13.8867,28.7258,2.5448,5.2745,8.4727,12.2036,23.3548,2.3897,5.0093,7.5072,10.2071,16.2799,2.4234,4.846,6.6488,8.6249,13.0536
198803,3.8058,9.0438,14.6703,24.4591,67.3884,2.575,5.5081,7.9524,12.0498,27.4551,2.009,4.2154,7.0781,10.3036,19.1571,1.9472,4.1882,5.917,8.3722,14.0539,2.2616,4.028,5.5357,7.1327,11.2547
198804,2.8293,6.756,10.3035,17.2256,47.9321,1.7292,3.8566,5.8185,8.6133,19.8146,1.3551,2.7353,4.5459,6.9142,15.0988,1.427,2.9264,4.4352,6.1308,12.5169,1.7074,2.8051,3.8045,4.9984,9.24
198805,2.6299,5.7729,8.5448,15.2315,46.4652,1.6356,3.4763,5.2237,7.9665,17.8318,1.1188,2.2624,3.7182,5.8245,12.7161,1.1757,2.4139,3.485,4.7912,9.6344,1.3374,1.9954,2.9384,3.7182,6.3542
198806,2.3849,5.0991,8.1512,14.0528,41.4304,1.3741,2.9834,4.7352,7.3275,17.088,1.053,2.1829,3.4639,5.1589,10.6233,1.1535,2.2932,3.3214,4.4399,8.9674,1.2427,1.9212,2.7196,3.4137,5.5487
198807,2.1616,4.7029,7.7713,14.4685,59.2395,1.1925,2.6989,4.3406,6.585,14.9984,1.0499,2.0646,3.1879,4.757,9.9497,1.0509,2.0774,2.9869,4.2135,7.5791,1.2411,1.923,2.5956,3.3932,4.9818
198808,1.7344,3.9688,6.7734,13.0442,56.8126,1.0985,2.4843,3.9701,6.2088,16.3883,0.9208,1.7946,2.8615,4.1292,9.2257,0.8895,1.8397,2.7818,3.7299,6.2687,1.1864,1.7878,2.3365,3.1142,4.9893
198809,1.5988,3.7429,6.7825,14.4643,64.5561,1.0245,2.2811,3.6327,5.7886,14.8243,0.8361,1.6301,2.5656,3.8854,9.4591,0.7701,1.649,2.5383,3.4334,6.3984,0.9233,1.4524,1.989,2.6418,4.2573
198810,1.3676,3.381,6.4052,13.1832,42.8796,0.9933,2.0604,3.0977,4.906,13.0859,0.6895,1.3893,2.2314,3.4526,8.6799,0.6692,1.3808,2.268,3.1206,6.2793,0.7833,1.2952,1.7256,2.3366,4.2253
198811,1.319,3.3669,6.5304,13.1226,44.4666,1.0031,2.0358,3.0622,4.8894,11.7065,0.6749,1.4238,2.3838,3.7997,9.9094,0.6598,1.4329,2.2035,3.1931,6.4226,0.7675,1.3179,1.8481,2.4785,7.9775
198812,1.5015,3.6964,6.633,12.9377,53.2372,0.9712,1.9021,3.0458,4.9493,12.346,0.6523,1.3847,2.3813,3.4998,8.5124,0.7045,1.3186,2.0133,2.771,5.7566,0.7372,1.1984,1.5886,2.2168,6.643
198901,1.5529,3.8801,6.8533,13.9914,47.9372,1.0601,2.073,3.2877,5.3636,14.4449,0.6344,1.326,2.3485,3.7232,9.3097,0.6741,1.2978,1.9272,2.7799,5.5078,0.7576,1.1628,1.6573,2.1292,5.7363
198902,1.6943,4.4223,7.7999,14.8702,52.0989,1.026,2.057,3.3487,5.3132,13.1557,0.6718,1.297,2.2321,3.7235,8.8238,0.632,1.2475,1.8165,2.6289,5.1661,0.7398,1.137,1.4965,1.9705,3.8563
198903,1.6974,4.3641,7.448,13.9664,49.305,0.9443,2.0041,3.2825,5.4351,13.7991,0.6715,1.351,2.2505,3.4585,8.507,0.6023,1.3171,1.8442,2.6325,5.5649,0.7184,1.1019,1.4316,1.873,4.1668
198904,1.6584,4.0461,6.9428,14.7945,53.1551,0.9533,2.0073,3.368,5.6052,14.7887,0.6151,1.3035,2.267,3.5187,9.3668,0.6358,1.3143,1.8488,2.6097,5.0901,0.7312,1.1554,1.4684,2.0222,4.7588
198905,1.7436,3.8458,6.6334,15.161,62.0352,0.9537,1.9704,3.2503,5.2622,12.6759,0.668,1.3726,2.3108,3.7384,8.8983,0.6765,1.3018,1.8523,2.5962,5.421,0.7084,1.1698,1.4977,1.9754,4.1498
198906,1.5181,3.6858,6.8121,15.2761,60.9654,0.9073,1.929,3.0335,4.7092,10.783,0.6242,1.3215,2.0539,3.2633,8.4288,0.7355,1.3016,1.7429,2.3937,5.7537,0.6477,1.0868,1.4523,1.9131,3.5412
198907,1.5035,3.772,6.5695,13.7014,51.1543,0.9279,1.9416,2.9192,4.7771,11.2634,0.6403,1.4278,2.3721,3.5311,7.7162,0.7778,1.3167,1.783,2.4634,5.5358,0.8179,1.2464,1.6617,2.1153,4.4519
198908,1.5253,3.7322,6.5604,13.5551,48.3923,0.9455,1.8967,2.8836,5.1781,13.3208,0.6938,1.4732,2.4634,3.5988,7.7903,0.7426,1.4106,1.8494,2.4976,5.0163,0.859,1.3697,1.7943,2.2445,5
198909,1.4932,3.691,6.7251,14.6955,55.3693,0.9474,2.0228,3.1349,5.2599,13.6732,0.7172,1.5421,2.4783,3.6535,7.6811,0.756,1.5007,2.0892,2.7731,5.5893,0.9056,1.4339,1.8109,2.4104,4.9736
198910,1.5562,3.5294,6.4665,15.3132,62.1893,0.8662,1.8533,2.9505,4.9673,12.6938,0.7388,1.5507,2.4006,3.369,7.714,0.7606,1.3734,1.9123,2.6243,5.8933,0.8345,1.3161,1.6881,2.1898,4.3641
198911,1.8688,4.2695,7.4868,16.6918,66.2306,1.1019,2.104,3.4764,6.0543,13.5372,0.8457,1.7856,2.8699,4.7053,9.9905,0.8483,1.7291,2.6457,3.7033,7.7059,1.0235,1.7951,2.4711,3.3749,6.0566
198912,1.8581,4.7368,8.6845,17.7523,62.8923,1.0663,2.0613,3.5197,6.2235,14.5644,0.8365,1.7544,2.9203,4.806,11.5785,0.8902,1.8053,2.7334,3.9748,8.2861,1.0017,1.6909,2.39,3.3546,6.5431
199001,1.9603,5.3062,10.0374,19.1777,64.8649,1.1186,2.3469,3.9399,6.7898,15.5089,0.9502,2.1045,3.2651,5.2865,11.2925,0.9593,1.9821,2.9575,4.2692,9.1754,1.1159,1.8661,2.6258,3.4308,6.9158
199002,2.0117,5.5578,10.2209,20.8558,75.6987,1.0738,2.328,3.8139,6.4341,16.0344,0.9801,1.9211,3.0235,4.6454,10.8335,0.9872,1.9368,2.7207,3.7453,8.703,1.1417,1.6484,2.1106,2.6775,4.7985
199003,2.1469,5.6788,10.347,21.1398,77.3871,1.0711,2.5262,4.2685,7.7052,20.0264,0.9949,2.0799,3.24,4.8746,11.5352,1.0002,1.9188,2.7353,3.8149,8.578,1.1757,1.6771,2.1967,2.8647,5.2573
199004,2.075,5.3566,10.0102,21.0075,78.1232,1.1156,2.4321,4.1006,7.1979,18.6948,0.8937,1.8585,3.0588,4.6189,10.506,0.9017,1.7805,2.5222,3.6308,8.0639,1.0458,1.5876,2.019,2.6378,4.9376
199005,2.2099,5.1905,9.6054,21.6532,78.192,1.1074,2.4444,3.9615,6.4226,16.3157,0.7846,1.654,2.6087,3.9462,8.8036,0.866,1.6549,2.3561,3.3336,9.2333,0.8503,1.3124,1.6511,2.2814,4.3643
199006,2.1237,5.0262,9.4386,21.4767,79.4719,1.1182,2.3919,3.8395,6.056,14.2099,0.812,1.6314,2.5963,4.0678,9.1474,0.8859,1.6289,2.3193,3.3298,8.0998,0.8696,1.2569,1.6123,2.2037,4.2773
199007,1.9408,5.2991,10.1365,21.3331,84.5979,1.0944,2.4045,3.7501,5.9699,15.0592,0.825,1.6165,2.7467,4.6239,10.3553,0.9237,1.6085,2.3046,3.4437,7.442,0.8984,1.369,1.7062,2.2596,4.0329
199008,1.9501,5.0861,10.302,23.0998,85.8789,1.0935,2.6831,4.2023,6.8211,15.9994,0.888,1.7876,2.9917,5.1159,10.4964,0.9117,1.7032,2.4428,3.5933,7.4963,0.9942,1.4764,2.0166,2.5606,4.4722
199009,2.8056,7.5213,13.6489,28.0836,105.5891,1.6238,3.5416,6.0466,9.6979,22.3167,1.2234,2.4939,4.2352,6.8244,13.3776,1.3862,2.5081,3.6213,5.4032,10.6815,1.5823,2.5364,3.2093,4.1418,6.6099
199010,3.0554,9.021,16.3628,31.4715,103.8311,1.8653,4.073,6.6847,10.7121,23.843,1.3446,2.9016,4.8697,7.6787,15.167,1.4565,2.8546,4.0886,6.1597,12.1604,1.7853,2.7482,3.5915,4.7503,8.9624
199011,3.9202,11.7133,21.6684,41.4181,134.5769,2.2615,5.007,8.3873,13.3834,29.7951,1.4297,3.2234,5.5337,9.3041,18.8398,1.5534,3.3412,5.1541,7.7514,14.433,1.6945,3.0697,4.3422,5.5162,10.0733
199012,3.982,11.2989,22.3328,47.1161,169.4707,2.0952,4.9925,8.36,13.2826,29.5388,1.3657,3.4799,5.6419,9.7181,19.6904,1.4523,3.1828,5.1071,7.2733,14.1492,1.5072,2.7071,3.6972,5.5319,11.1494
199101,5.0299,13.1872,24.7133,52.0308,184.0893,2.0678,5.003,8.0836,13.3116,29.6869,1.3549,3.4709,5.4161,9.06,21.2624,1.1468,2.7345,4.6504,7.0333,13.5152,1.3403,2.1912,3.3573,4.8,9.798
199102,4.7451,13.0005,24.5353,52.6007,206.3887,2.1741,4.8493,7.8229,13.1596,32.4276,1.3617,3.3341,5.2505,8.6866,20.5036,1.0718,2.7611,4.1579,6.286,11.985,1.3627,2.1262,3.0995,4.2916,8.3098
199103,4.6334,13.2511,25.3187,54.3308,206.7278,2.352,5.5744,8.9729,14.2775,35.7335,1.38,3.3316,5.3737,8.9469,21.4232,1.2709,3.0058,4.5755,6.7368,13.232,1.4839,2.3253,3.2912,4.3884,7.7269
199104,4.4918,12.8944,24.095,51.1753,195.5895,2.3343,5.3786,8.3888,13.4837,31.9809,1.3327,3.3062,5.2122,8.6473,19.5943,1.279,2.9038,4.4728,6.434,13.5328,1.5221,2.5509,3.5253,4.5515,7.8165
199105,4.2401,11.24,20.1643,40.0229,160.1415,1.9504,4.3202,7.0233,11.5075,25.1785,1.2418,2.9671,4.8405,7.4826,16.8262,1.1664,2.614,3.9966,5.8065,10.8636,1.34,2.2096,3.0706,4.0698,7.4206
199106,3.488,8.7525,14.4342,30.7037,144.6064,1.4934,3.238,5.3748,8.1947,17.7845,1.0515,2.4601,3.9729,6.0996,12.9241,0.8536,2.0857,3.1966,4.6137,8.936,1.2042,1.9404,2.6296,3.5464,6.4679
199107,3.1133,7.4825,12.5583,27.8047,124.4852,1.3976,2.8187,4.6345,7.5517,16.2437,1.0604,2.2687,3.724,5.959,12.2239,0.8718,2.0953,3.158,4.4457,8.2841,1.1192,1.6649,2.3899,3.147,5.6866
199108,2.6098,6.8817,12.5269,27.9338,128.9004,1.2814,2.7997,4.4478,7.3213,16.4659,0.9387,2.0768,3.5122,5.5849,12.1713,0.8521,1.9782,2.834,4.0477,7.8255,1.0356,1.5332,2.1232,2.8555,5.2467
199109,2.6089,6.9577,13.1001,29.5144,147.9952,1.4116,2.8957,4.5856,7.2667,17.2381,0.9425,2.144,3.3902,5.4314,11.5897,0.7844,1.9021,2.8433,3.9878,8.3739,1.0602,1.5304,2.1941,2.9236,5.5099
199110,2.8013,7.4182,13.9509,30.4629,144.0598,1.3445,2.9126,4.5853,6.9982,16.9971,0.9327,2.0531,3.602,5.6106,11.9569,0.7768,1.7459,2.6753,3.8588,7.763,0.8906,1.4103,2.0468,2.8231,5.3148
199111,3.1288,8.1265,15.2042,31.9008,134.6325,1.2955,3.0463,4.6641,7.3579,18.5473,1.0131,2.2946,3.9592,6.0762,13.3622,0.8349,1.95,3.0899,4.3296,8.5318,0.8196,1.5068,2.2163,3.2058,6.0409
199112,3.1103,8.3923,14.3484,30.4791,138.3524,1.3256,3.0239,5.1097,7.7508,20.8291,1.122,2.5385,4.0593,6.4614,14.1758,0.8918,1.9976,3.0488,4.4913,9.4465,0.9128,1.6425,2.293,3.1586,5.7654
199201,4.0606,9.8933,16.4636,33.6158,154.1682,1.3859,3.545,6.1873,8.9053,22.2868,1.3251,2.9513,5.0356,7.9167,16.7153,1.0555,2.5182,3.8678,5.6336,10.8259,1.1844,2.0267,2.8452,4.0861,7.0263
199202,4.0623,9.769,17.7835,36.391,191.7013,1.6568,4.042,6.8303,10.4462,24.9189,1.4967,3.4428,5.613,8.4072,17.6712,1.1616,2.6232,4.1501,5.9077,11.7905,1.4418,2.4111,3.2904,4.5661,8.2135
199203,4.0034,9.4133,15.7887,34.6745,200.7933,1.6642,4.152,6.8368,11.031,25.5171,1.3911,3.2478,5.2941,8.1481,15.9547,1.1305,2.6423,4.197,6.0282,11.7859,1.3069,2.149,3.0974,4.4425,7.9988
199204,3.1023,7.6008,13.3252,28.1395,124.7418,1.4917,3.434,5.675,9.0285,20.4558,1.1334,2.6937,4.2756,6.7305,13.8245,1.045,2.3527,3.4698,4.9606,10.8008,1.013,1.7134,2.4821,3.3679,5.8877
199205,2.8309,6.8294,11.7244,25.6258,97.7411,1.4856,3.2689,5.1013,8.2018,18.7042,1.0619,2.5107,4.1534,6.0967,14.0672,0.9317,2.2441,3.3408,4.928,10.2527,1.0303,1.772,2.5207,3.3338,5.8902
199206,2.6081,6.3323,10.8254,21.4058,68.0555,1.333,2.8567,4.6649,7.6143,17.781,1.0435,2.4329,3.812,5.722,13.1224,0.8434,1.895,2.8073,4.4195,9.2204,0.9496,1.6817,2.3687,3.1936,5.5675
199207,2.9408,6.7776,12.0704,23.5595,75.3622,1.324,2.8811,4.9058,7.8163,18.2141,1.0989,2.5635,4.1873,6.3101,14.9018,0.8392,2.0093,2.963,4.4858,9.5003,0.9609,1.7238,2.5316,3.2779,5.7537
199208,2.8358,6.7023,11.4899,22.7392,76.2331,1.2026,2.7294,4.5625,7.4214,17.4525,1.0819,2.4629,3.7237,5.7547,12.9714,0.8192,1.7369,2.6237,3.8605,8.2886,0.7268,1.4781,2.106,2.7755,4.6805
199209,3.0591,7.3717,12.1615,25.2587,99.5089,1.249,2.8256,4.5112,7.0455,17.0853,1.1131,2.3529,3.5223,5.5709,12.2007,0.7987,1.7006,2.6892,4.0003,8.107,0.6913,1.2216,1.7745,2.4136,4.6147
199210,2.9454,7.132,11.5741,22.9451,89.7371,1.2197,2.7041,4.0663,6.1942,15.7958,0.9504,2.0935,3.3123,5.173,10.2911,0.7422,1.611,2.5118,3.6859,7.659,0.6312,1.1526,1.7225,2.3525,4.3476
199211,2.9663,6.9634,11.888,23.1209,82.1984,1.1915,2.6266,4.0208,6.1963,16.3735,0.9282,2.0839,3.4118,5.3496,11.3341,0.7292,1.646,2.5836,3.9628,8.0223,0.7599,1.2391,1.721,2.4872,4.7634
199212,3.1829,7.7572,13.4836,24.5046,82.8386,1.2085,2.6669,4.4194,7.2364,18.5414,0.8569,2.1233,3.4798,5.2483,11.7662,0.7585,1.7134,2.681,4.1108,7.7977,0.7902,1.3789,1.9225,2.5763,4.8715
199301,3.2727,7.5526,13.4685,26.6912,97.6831,1.2824,2.7576,4.4421,6.93,16.0306,0.8934,2.1368,3.3432,4.9592,11.4967,0.6855,1.5236,2.4591,3.672,7.334,0.8108,1.2455,1.7389,2.2334,4.8662
199302,3.3136,7.2365,11.9431,23.2765,90.7176,1.3414,2.8467,4.5876,7.3727,17.459,1.0089,2.1791,3.4254,5.2615,11.4076,0.713,1.5224,2.3621,3.6299,7.5728,0.7628,1.3152,1.7312,2.3317,5.0643
199303,3.0489,6.2694,11.2793,22.2557,77.5595,1.4701,3.1606,5.0424,7.991,18.0506,1.0747,2.3649,3.9116,5.8686,13.5262,0.8158,1.8063,2.9433,4.5805,9.5396,0.9437,1.5471,2.1921,2.9689,5.9102
199304,3.2628,6.5958,10.4264,19.7828,69.1323,1.2575,2.9073,4.7653,7.8213,18.228,1.0668,2.3336,3.8412,5.9195,13.6419,0.8355,1.8171,2.9363,4.5977,9.689,0.9684,1.6273,2.248,3.1001,6.2042
199305,2.7507,5.947,9.6965,17.3621,55.6202,1.3055,2.8399,4.7088,7.6774,17.8478,1.1869,2.4539,3.9811,6.3012,15.3948,0.834,1.9316,3.0559,4.9622,11.0044,1.0463,1.7442,2.552,3.6277,7.1764
199306,2.3912,5.607,9.316,16.0692,52.649,1.2062,2.5342,4.2867,6.5752,15.2722,1.044,2.1721,3.5577,5.4489,13.3361,0.7579,1.7332,2.6864,4.2396,9.4335,0.9701,1.6537,2.3318,3.3178,6.5919
199307,2.174,5.3266,9.2053,16.4775,55.7733,1.2854,2.6707,4.2666,6.4598,15.4303,1.1457,2.3223,3.6423,5.6611,14.1002,0.7611,1.7401,2.7264,4.1613,9.1434,0.948,1.6574,2.26,3.3556,5.9763
199308,2.1236,4.8952,8.9197,16.7325,57.7388,1.2253,2.7341,4.1678,6.7195,15.6821,0.9932,2.028,3.01,5.0375,12.466,0.7353,1.6074,2.5412,3.8506,8.1023,0.7948,1.433,1.9652,2.8693,5.145
199309,2.1442,4.8292,8.5721,15.8302,53.5064,1.1098,2.4874,4.0223,6.1015,13.8755,0.8611,1.9362,2.9127,4.6805,11.3214,0.676,1.5576,2.3689,3.6426,7.965,0.6951,1.3163,1.8198,2.5559,4.8467
199310,2.2073,5.0798,8.5816,16.1737,57.5202,1.154,2.5409,4.0146,6.1968,14.8491,0.7795,1.7819,2.7873,4.5566,10.5646,0.6244,1.4443,2.2708,3.5857,8.4441,0.7034,1.3141,1.8556,2.6712,4.9788
199311,2.0763,4.9852,8.7718,16.383,55.9824,1.2283,2.4693,3.8736,6.017,14.2483,0.8306,1.919,2.9994,4.5685,11.2919,0.7527,1.6461,2.4084,3.7136,8.9574,0.7486,1.4966,1.9933,2.7381,5.2039
199312,2.2972,5.1776,8.3834,15.1313,49.544,1.2798,2.5641,4.0049,5.9005,13.9582,1.1269,2.0735,3.1925,4.6911,11.6076,1.0606,1.9141,2.7822,4.2605,8.937,0.9652,1.5152,2.1168,2.8973,5.5509
199401,2.2066,4.9132,7.9051,13.0499,41.3606,1.4091,2.6827,3.9312,5.7102,14.5168,1.1844,2.1897,3.2745,4.7076,10.7493,1.0805,1.7972,2.7029,4.0087,7.7848,0.956,1.445,2.0292,2.7561,5.2055
199402,2.2982,4.6916,7.7603,14.1332,45.3408,1.429,2.6953,3.9464,5.7287,13.2761,1.1816,2.1695,3.15,4.5836,9.9085,1.009,1.6332,2.5591,3.8644,7.1807,0.8161,1.4081,1.9173,2.5855,4.8322
199403,2.3123,4.748,7.5429,12.4632,37.0444,1.4502,2.6421,3.8444,5.6842,13.1702,1.145,2.0999,3.2014,4.5425,10.1069,1.0789,1.7461,2.6106,3.862,7.2037,0.8917,1.4397,1.9336,2.5525,4.6097
199404,2.2982,5.0543,7.7296,12.5147,37.8443,1.5431,2.7135,4.04,5.8066,13.5846,1.1658,2.2069,3.0784,4.5042,9.7754,1.1413,1.8515,2.7172,4.0683,8.2025,1.0275,1.6061,2.1379,2.7671,5.0053
199405,2.1852,4.842,7.6758,12.5389,36.0542,1.5863,2.7532,4.1796,6.3728,16.0403,1.2047,2.3853,3.5809,5.2743,11.3608,1.2517,2.1155,3.1958,4.8085,10.1254,1.1539,1.7499,2.319,3.0877,6.0166
199406,2.1834,4.8038,7.8996,12.9188,37.2086,1.6835,2.8474,4.2022,6.355,16.5586,1.3929,2.4042,3.5579,5.1403,11.3258,1.3306,2.1991,3.1489,4.6266,11.0196,1.2428,1.8475,2.441,3.269,6.7145
199407,1.8676,4.2109,7.1379,12.0101,36.4659,1.4274,2.6047,3.8072,5.9102,16.5299,1.2884,2.2169,3.3141,4.9144,11.5416,1.2291,2.0156,2.8326,4.0156,9.7326,1.1556,1.6573,2.2707,2.8889,5.8654
199408,1.8842,4.023,6.8604,12.177,38.9069,1.3298,2.4643,3.4855,5.3613,15.302,1.2174,2.0329,2.9635,4.5008,11.5003,1.0641,1.7795,2.5068,3.5455,8.6747,0.9771,1.4125,1.919,2.6256,5.2235
